transaction_id,transaction_date,transaction_type,product_code,warehouse,quantity,unit_price
PUR-2024-09-01-SIB-003-CHI,2024-09-01,purchase,SIB-003,Chicago,73,8.35
SAL-2024-09-01-SIB-003-HOU,2024-09-01,sale,SIB-003,Houston,58,8.35
PUR-2024-09-01-SIB-003-HOU,2024-09-01,purchase,SIB-003,Houston,67,8.35
SAL-2024-09-01-SIB-003-PIT,2024-09-01,sale,SIB-003,Pittsburgh,54,8.35
PUR-2024-09-01-SIB-003-PIT,2024-09-01,purchase,SIB-003,Pittsburgh,57,8.35
SAL-2024-09-01-SIB-004-CHI,2024-09-01,sale,SIB-004,Chicago,92,7.16
PUR-2024-09-01-SIB-004-CHI,2024-09-01,purchase,SIB-004,Chicago,127,7.16
SAL-2024-09-01-SIB-004-HOU,2024-09-01,sale,SIB-004,Houston,79,7.16
PUR-2024-09-01-SIB-004-HOU,2024-09-01,purchase,SIB-004,Houston,88,7.16
SAL-2024-09-01-SIB-004-PIT,2024-09-01,sale,SIB-004,Pittsburgh,55,7.16
PUR-2024-09-01-SIB-004-PIT,2024-09-01,purchase,SIB-004,Pittsburgh,74,7.16
SAL-2024-09-01-SIB-005-CHI,2024-09-01,sale,SIB-005,Chicago,109,5.98
PUR-2024-09-01-SIB-005-CHI,2024-09-01,purchase,SIB-005,Chicago,79,5.98
SAL-2024-09-01-SIB-005-HOU,2024-09-01,sale,SIB-005,Houston,87,5.98
PUR-2024-09-01-SIB-005-HOU,2024-09-01,purchase,SIB-005,Houston,72,5.98
SAL-2024-09-01-SIB-005-PIT,2024-09-01,sale,SIB-005,Pittsburgh,62,5.98
PUR-2024-09-01-SIB-005-PIT,2024-09-01,purchase,SIB-005,Pittsburgh,55,5.98
SAL-2024-09-01-MOR-001-CHI,2024-09-01,sale,MOR-001,Chicago,11,815.21
PUR-2024-09-01-MOR-001-CHI,2024-09-01,purchase,MOR-001,Chicago,10,815.21
SAL-2024-09-01-MOR-001-HOU,2024-09-01,sale,MOR-001,Houston,8,815.21
PUR-2024-09-01-MOR-001-HOU,2024-09-01,purchase,MOR-001,Houston,7,815.21
SAL-2024-09-01-MOR-001-PIT,2024-09-01,sale,MOR-001,Pittsburgh,8,815.21
PUR-2024-09-01-MOR-001-PIT,2024-09-01,purchase,MOR-001,Pittsburgh,7,815.21
SAL-2024-09-01-MOR-002-CHI,2024-09-01,sale,MOR-002,Chicago,24,836.57
PUR-2024-09-01-MOR-002-CHI,2024-09-01,purchase,MOR-002,Chicago,20,836.57
SAL-2024-09-01-MOR-002-HOU,2024-09-01,sale,MOR-002,Houston,23,836.57
PUR-2024-09-01-MOR-002-HOU,2024-09-01,purchase,MOR-002,Houston,22,836.57
SAL-2024-09-01-MOR-002-PIT,2024-09-01,sale,MOR-002,Pittsburgh,17,836.57
PUR-2024-09-01-MOR-002-PIT,2024-09-01,purchase,MOR-002,Pittsburgh,17,836.57
SAL-2024-09-01-MOR-003-CHI,2024-09-01,sale,MOR-003,Chicago,18,549.69
PUR-2024-09-01-MOR-003-CHI,2024-09-01,purchase,MOR-003,Chicago,22,549.69
SAL-2024-09-01-MOR-003-HOU,2024-09-01,sale,MOR-003,Houston,18,549.69
PUR-2024-09-01-MOR-003-HOU,2024-09-01,purchase,MOR-003,Houston,18,549.69
SAL-2024-09-01-MOR-003-PIT,2024-09-01,sale,MOR-003,Pittsburgh,11,549.69
PUR-2024-09-01-MOR-003-PIT,2024-09-01,purchase,MOR-003,Pittsburgh,13,549.69
SAL-2024-09-01-MOR-004-CHI,2024-09-01,sale,MOR-004,Chicago,12,611.7
PUR-2024-09-01-MOR-004-CHI,2024-09-01,purchase,MOR-004,Chicago,15,611.7
SAL-2024-09-01-MOR-004-HOU,2024-09-01,sale,MOR-004,Houston,12,611.7
PUR-2024-09-01-MOR-004-HOU,2024-09-01,purchase,MOR-004,Houston,10,611.7
SAL-2024-09-01-MOR-004-PIT,2024-09-01,sale,MOR-004,Pittsburgh,9,611.7
PUR-2024-09-01-MOR-004-PIT,2024-09-01,purchase,MOR-004,Pittsburgh,8,611.7
SAL-2024-09-01-MOR-005-CHI,2024-09-01,sale,MOR-005,Chicago,11,806.99
PUR-2024-09-01-MOR-005-CHI,2024-09-01,purchase,MOR-005,Chicago,9,806.99
SAL-2024-09-01-MOR-005-HOU,2024-09-01,sale,MOR-005,Houston,8,806.99
PUR-2024-09-01-MOR-005-HOU,2024-09-01,purchase,MOR-005,Houston,8,806.99
SAL-2024-09-01-MOR-005-PIT,2024-09-01,sale,MOR-005,Pittsburgh,6,806.99
PUR-2024-09-01-MOR-005-PIT,2024-09-01,purchase,MOR-005,Pittsburgh,6,806.99
SAL-2024-09-01-INS-001-CHI,2024-09-01,sale,INS-001,Chicago,83,8.01
PUR-2024-09-01-INS-001-CHI,2024-09-01,purchase,INS-001,Chicago,103,8.01
SAL-2024-09-01-INS-001-HOU,2024-09-01,sale,INS-001,Houston,61,8.01
PUR-2024-09-01-INS-001-HOU,2024-09-01,purchase,INS-001,Houston,78,8.01
SAL-2024-09-01-INS-001-PIT,2024-09-01,sale,INS-001,Pittsburgh,48,8.01
PUR-2024-09-01-INS-001-PIT,2024-09-01,purchase,INS-001,Pittsburgh,52,8.01
SAL-2024-09-01-INS-002-CHI,2024-09-01,sale,INS-002,Chicago,84,15.77
PUR-2024-09-01-INS-002-CHI,2024-09-01,purchase,INS-002,Chicago,90,15.77
SAL-2024-09-01-INS-002-HOU,2024-09-01,sale,INS-002,Houston,62,15.77
PUR-2024-09-01-INS-002-HOU,2024-09-01,purchase,INS-002,Houston,57,15.77
SAL-2024-09-01-INS-002-PIT,2024-09-01,sale,INS-002,Pittsburgh,55,15.77
PUR-2024-09-01-INS-002-PIT,2024-09-01,purchase,INS-002,Pittsburgh,44,15.77
SAL-2024-09-01-INS-003-CHI,2024-09-01,sale,INS-003,Chicago,59,7.69
PUR-2024-09-01-INS-003-CHI,2024-09-01,purchase,INS-003,Chicago,60,7.69
SAL-2024-09-01-INS-003-HOU,2024-09-01,sale,INS-003,Houston,47,7.69
PUR-2024-09-01-INS-003-HOU,2024-09-01,purchase,INS-003,Houston,62,7.69
SAL-2024-09-01-INS-003-PIT,2024-09-01,sale,INS-003,Pittsburgh,40,7.69
PUR-2024-09-01-INS-003-PIT,2024-09-01,purchase,INS-003,Pittsburgh,46,7.69
SAL-2024-09-01-INS-004-CHI,2024-09-01,sale,INS-004,Chicago,68,18.22
PUR-2024-09-01-INS-004-CHI,2024-09-01,purchase,INS-004,Chicago,78,18.22
SAL-2024-09-01-INS-004-HOU,2024-09-01,sale,INS-004,Houston,62,18.22
PUR-2024-09-01-INS-004-HOU,2024-09-01,purchase,INS-004,Houston,44,18.22
SAL-2024-09-01-INS-004-PIT,2024-09-01,sale,INS-004,Pittsburgh,48,18.22
PUR-2024-09-01-INS-004-PIT,2024-09-01,purchase,INS-004,Pittsburgh,37,18.22
SAL-2024-09-01-INS-005-CHI,2024-09-01,sale,INS-005,Chicago,50,14.17
PUR-2024-09-01-INS-005-CHI,2024-09-01,purchase,INS-005,Chicago,54,14.17
SAL-2024-09-01-INS-005-HOU,2024-09-01,sale,INS-005,Houston,39,14.17
PUR-2024-09-01-INS-005-HOU,2024-09-01,purchase,INS-005,Houston,33,14.17
SAL-2024-09-01-INS-005-PIT,2024-09-01,sale,INS-005,Pittsburgh,31,14.17
PUR-2024-09-01-INS-005-PIT,2024-09-01,purchase,INS-005,Pittsburgh,30,14.17
SAL-2024-10-01-MCB-001-CHI,2024-10-01,sale,MCB-001,Chicago,115,11.82
PUR-2024-10-01-MCB-001-CHI,2024-10-01,purchase,MCB-001,Chicago,109,11.82
SAL-2024-10-01-MCB-001-HOU,2024-10-01,sale,MCB-001,Houston,106,11.82
PUR-2024-10-01-MCB-001-HOU,2024-10-01,purchase,MCB-001,Houston,107,11.82
SAL-2024-10-01-MCB-001-PIT,2024-10-01,sale,MCB-001,Pittsburgh,88,11.82
PUR-2024-10-01-MCB-001-PIT,2024-10-01,purchase,MCB-001,Pittsburgh,61,11.82
SAL-2024-10-01-MCB-002-CHI,2024-10-01,sale,MCB-002,Chicago,193,10.69
PUR-2024-10-01-MCB-002-CHI,2024-10-01,purchase,MCB-002,Chicago,198,10.69
SAL-2024-10-01-MCB-002-HOU,2024-10-01,sale,MCB-002,Houston,161,10.69
PUR-2024-10-01-MCB-002-HOU,2024-10-01,purchase,MCB-002,Houston,153,10.69
SAL-2024-10-01-MCB-002-PIT,2024-10-01,sale,MCB-002,Pittsburgh,111,10.69
PUR-2024-10-01-MCB-002-PIT,2024-10-01,purchase,MCB-002,Pittsburgh,85,10.69
SAL-2024-10-01-MCB-003-CHI,2024-10-01,sale,MCB-003,Chicago,135,10.72
PUR-2024-10-01-MCB-003-CHI,2024-10-01,purchase,MCB-003,Chicago,95,10.72
SAL-2024-10-01-MCB-003-HOU,2024-10-01,sale,MCB-003,Houston,93,10.72
PUR-2024-10-01-MCB-003-HOU,2024-10-01,purchase,MCB-003,Houston,115,10.72
SAL-2024-10-01-MCB-003-PIT,2024-10-01,sale,MCB-003,Pittsburgh,70,10.72
PUR-2024-10-01-MCB-003-PIT,2024-10-01,purchase,MCB-003,Pittsburgh,81,10.72
SAL-2024-10-01-MCB-004-CHI,2024-10-01,sale,MCB-004,Chicago,130,12.11
PUR-2024-10-01-MCB-004-CHI,2024-10-01,purchase,MCB-004,Chicago,124,12.11
SAL-2024-10-01-MCB-004-HOU,2024-10-01,sale,MCB-004,Houston,114,12.11
PUR-2024-10-01-MCB-004-HOU,2024-10-01,purchase,MCB-004,Houston,122,12.11
SAL-2024-10-01-MCB-004-PIT,2024-10-01,sale,MCB-004,Pittsburgh,77,12.11
PUR-2024-10-01-MCB-004-PIT,2024-10-01,purchase,MCB-004,Pittsburgh,71,12.11
SAL-2024-10-01-MCB-005-CHI,2024-10-01,sale,MCB-005,Chicago,116,12.46
PUR-2024-10-01-MCB-005-CHI,2024-10-01,purchase,MCB-005,Chicago,114,12.46
SAL-2024-10-01-MCB-005-HOU,2024-10-01,sale,MCB-005,Houston,102,12.46
PUR-2024-10-01-MCB-005-HOU,2024-10-01,purchase,MCB-005,Houston,113,12.46
SAL-2024-10-01-MCB-005-PIT,2024-10-01,sale,MCB-005,Pittsburgh,87,12.46
PUR-2024-10-01-MCB-005-PIT,2024-10-01,purchase,MCB-005,Pittsburgh,87,12.46
SAL-2024-10-01-HAB-001-CHI,2024-10-01,sale,HAB-001,Chicago,122,9.1
PUR-2024-10-01-HAB-001-CHI,2024-10-01,purchase,HAB-001,Chicago,118,9.1
SAL-2024-10-01-HAB-001-HOU,2024-10-01,sale,HAB-001,Houston,125,9.1
PUR-2024-10-01-HAB-001-HOU,2024-10-01,purchase,HAB-001,Houston,116,9.1
SAL-2024-10-01-HAB-001-PIT,2024-10-01,sale,HAB-001,Pittsburgh,96,9.1
PUR-2024-10-01-HAB-001-PIT,2024-10-01,purchase,HAB-001,Pittsburgh,81,9.1
SAL-2024-10-01-HAB-002-CHI,2024-10-01,sale,HAB-002,Chicago,87,8.92
PUR-2024-10-01-HAB-002-CHI,2024-10-01,purchase,HAB-002,Chicago,110,8.92
SAL-2024-10-01-HAB-002-HOU,2024-10-01,sale,HAB-002,Houston,75,8.92
PUR-2024-10-01-HAB-002-HOU,2024-10-01,purchase,HAB-002,Houston,68,8.92
SAL-2024-10-01-HAB-002-PIT,2024-10-01,sale,HAB-002,Pittsburgh,48,8.92
PUR-2024-10-01-HAB-002-PIT,2024-10-01,purchase,HAB-002,Pittsburgh,59,8.92
SAL-2024-10-01-HAB-003-CHI,2024-10-01,sale,HAB-003,Chicago,129,6.1
PUR-2024-10-01-HAB-003-CHI,2024-10-01,purchase,HAB-003,Chicago,139,6.1
SAL-2024-10-01-HAB-003-HOU,2024-10-01,sale,HAB-003,Houston,81,6.1
PUR-2024-10-01-HAB-003-HOU,2024-10-01,purchase,HAB-003,Houston,107,6.1
SAL-2024-10-01-HAB-003-PIT,2024-10-01,sale,HAB-003,Pittsburgh,66,6.1
PUR-2024-10-01-HAB-003-PIT,2024-10-01,purchase,HAB-003,Pittsburgh,56,6.1
SAL-2024-10-01-HAB-004-CHI,2024-10-01,sale,HAB-004,Chicago,114,8.31
PUR-2024-10-01-HAB-004-CHI,2024-10-01,purchase,HAB-004,Chicago,105,8.31
SAL-2024-10-01-HAB-004-HOU,2024-10-01,sale,HAB-004,Houston,73,8.31
PUR-2024-10-01-HAB-004-HOU,2024-10-01,purchase,HAB-004,Houston,78,8.31
SAL-2024-10-01-HAB-004-PIT,2024-10-01,sale,HAB-004,Pittsburgh,54,8.31
PUR-2024-10-01-HAB-004-PIT,2024-10-01,purchase,HAB-004,Pittsburgh,72,8.31
SAL-2024-10-01-HAB-005-CHI,2024-10-01,sale,HAB-005,Chicago,85,7.4
PUR-2024-10-01-HAB-005-CHI,2024-10-01,purchase,HAB-005,Chicago,79,7.4
SAL-2024-10-01-HAB-005-HOU,2024-10-01,sale,HAB-005,Houston,61,7.4
PUR-2024-10-01-HAB-005-HOU,2024-10-01,purchase,HAB-005,Houston,56,7.4
SAL-2024-10-01-HAB-005-PIT,2024-10-01,sale,HAB-005,Pittsburgh,56,7.4
PUR-2024-10-01-HAB-005-PIT,2024-10-01,purchase,HAB-005,Pittsburgh,58,7.4
SAL-2024-10-01-CAS-001-CHI,2024-10-01,sale,CAS-001,Chicago,24,1238.72
PUR-2024-10-01-CAS-001-CHI,2024-10-01,purchase,CAS-001,Chicago,24,1238.72
SAL-2024-10-01-CAS-001-HOU,2024-10-01,sale,CAS-001,Houston,15,1238.72
PUR-2024-10-01-CAS-001-HOU,2024-10-01,purchase,CAS-001,Houston,16,1238.72
SAL-2024-10-01-CAS-001-PIT,2024-10-01,sale,CAS-001,Pittsburgh,16,1238.72
PUR-2024-10-01-CAS-001-PIT,2024-10-01,purchase,CAS-001,Pittsburgh,12,1238.72
SAL-2024-10-01-CAS-002-CHI,2024-10-01,sale,CAS-002,Chicago,21,1129.98
PUR-2024-10-01-CAS-002-CHI,2024-10-01,purchase,CAS-002,Chicago,19,1129.98
SAL-2024-10-01-CAS-002-HOU,2024-10-01,sale,CAS-002,Houston,16,1129.98
PUR-2024-10-01-CAS-002-HOU,2024-10-01,purchase,CAS-002,Houston,13,1129.98
SAL-2024-10-01-CAS-002-PIT,2024-10-01,sale,CAS-002,Pittsburgh,12,1129.98
PUR-2024-10-01-CAS-002-PIT,2024-10-01,purchase,CAS-002,Pittsburgh,14,1129.98
SAL-2024-10-01-CAS-003-CHI,2024-10-01,sale,CAS-003,Chicago,15,1201.89
PUR-2024-10-01-CAS-003-CHI,2024-10-01,purchase,CAS-003,Chicago,15,1201.89
SAL-2024-10-01-CAS-003-HOU,2024-10-01,sale,CAS-003,Houston,11,1201.89
PUR-2024-10-01-CAS-003-HOU,2024-10-01,purchase,CAS-003,Houston,10,1201.89
SAL-2024-10-01-CAS-003-PIT,2024-10-01,sale,CAS-003,Pittsburgh,9,1201.89
PUR-2024-10-01-CAS-003-PIT,2024-10-01,purchase,CAS-003,Pittsburgh,11,1201.89
SAL-2024-10-01-CAS-004-CHI,2024-10-01,sale,CAS-004,Chicago,28,820.97
PUR-2024-10-01-CAS-004-CHI,2024-10-01,purchase,CAS-004,Chicago,26,820.97
SAL-2024-10-01-CAS-004-HOU,2024-10-01,sale,CAS-004,Houston,19,820.97
PUR-2024-10-01-CAS-004-HOU,2024-10-01,purchase,CAS-004,Houston,21,820.97
SAL-2024-10-01-CAS-004-PIT,2024-10-01,sale,CAS-004,Pittsburgh,17,820.97
PUR-2024-10-01-CAS-004-PIT,2024-10-01,purchase,CAS-004,Pittsburgh,16,820.97
SAL-2024-10-01-CAS-005-CHI,2024-10-01,sale,CAS-005,Chicago,17,1039.4
PUR-2024-10-01-CAS-005-CHI,2024-10-01,purchase,CAS-005,Chicago,16,1039.4
SAL-2024-10-01-CAS-005-HOU,2024-10-01,sale,CAS-005,Houston,13,1039.4
PUR-2024-10-01-CAS-005-HOU,2024-10-01,purchase,CAS-005,Houston,11,1039.4
SAL-2024-10-01-CAS-005-PIT,2024-10-01,sale,CAS-005,Pittsburgh,9,1039.4
PUR-2024-10-01-CAS-005-PIT,2024-10-01,purchase,CAS-005,Pittsburgh,9,1039.4
SAL-2024-10-01-SIB-001-CHI,2024-10-01,sale,SIB-001,Chicago,56,7.47
PUR-2024-10-01-SIB-001-CHI,2024-10-01,purchase,SIB-001,Chicago,70,7.47
SAL-2024-10-01-SIB-001-HOU,2024-10-01,sale,SIB-001,Houston,45,7.47
PUR-2024-10-01-SIB-001-HOU,2024-10-01,purchase,SIB-001,Houston,56,7.47
SAL-2024-10-01-SIB-001-PIT,2024-10-01,sale,SIB-001,Pittsburgh,42,7.47
PUR-2024-10-01-SIB-001-PIT,2024-10-01,purchase,SIB-001,Pittsburgh,46,7.47
SAL-2024-10-01-SIB-002-CHI,2024-10-01,sale,SIB-002,Chicago,132,6.57
PUR-2024-10-01-SIB-002-CHI,2024-10-01,purchase,SIB-002,Chicago,104,6.57
SAL-2024-10-01-SIB-002-HOU,2024-10-01,sale,SIB-002,Houston,74,6.57
PUR-2024-10-01-SIB-002-HOU,2024-10-01,purchase,SIB-002,Houston,70,6.57
SAL-2024-10-01-SIB-002-PIT,2024-10-01,sale,SIB-002,Pittsburgh,59,6.57
PUR-2024-10-01-SIB-002-PIT,2024-10-01,purchase,SIB-002,Pittsburgh,62,6.57
SAL-2024-10-01-SIB-003-CHI,2024-10-01,sale,SIB-003,Chicago,77,8.35
PUR-2024-10-01-SIB-003-CHI,2024-10-01,purchase,SIB-003,Chicago,90,8.35
SAL-2024-10-01-SIB-003-HOU,2024-10-01,sale,SIB-003,Houston,55,8.35
PUR-2024-10-01-SIB-003-HOU,2024-10-01,purchase,SIB-003,Houston,55,8.35
SAL-2024-10-01-SIB-003-PIT,2024-10-01,sale,SIB-003,Pittsburgh,54,8.35
PUR-2024-10-01-SIB-003-PIT,2024-10-01,purchase,SIB-003,Pittsburgh,41,8.35
SAL-2024-10-01-SIB-004-CHI,2024-10-01,sale,SIB-004,Chicago,110,7.16
PUR-2024-10-01-SIB-004-CHI,2024-10-01,purchase,SIB-004,Chicago,117,7.16
SAL-2024-10-01-SIB-004-HOU,2024-10-01,sale,SIB-004,Houston,92,7.16
PUR-2024-10-01-SIB-004-HOU,2024-10-01,purchase,SIB-004,Houston,76,7.16
SAL-2024-10-01-SIB-004-PIT,2024-10-01,sale,SIB-004,Pittsburgh,57,7.16
PUR-2024-10-01-SIB-004-PIT,2024-10-01,purchase,SIB-004,Pittsburgh,54,7.16
SAL-2024-10-01-SIB-005-CHI,2024-10-01,sale,SIB-005,Chicago,112,5.98
PUR-2024-10-01-SIB-005-CHI,2024-10-01,purchase,SIB-005,Chicago,100,5.98
SAL-2024-10-01-SIB-005-HOU,2024-10-01,sale,SIB-005,Houston,90,5.98
PUR-2024-10-01-SIB-005-HOU,2024-10-01,purchase,SIB-005,Houston,69,5.98
SAL-2024-10-01-SIB-005-PIT,2024-10-01,sale,SIB-005,Pittsburgh,65,5.98
PUR-2024-10-01-SIB-005-PIT,2024-10-01,purchase,SIB-005,Pittsburgh,55,5.98
SAL-2024-10-01-MOR-001-CHI,2024-10-01,sale,MOR-001,Chicago,13,815.21
PUR-2024-10-01-MOR-001-CHI,2024-10-01,purchase,MOR-001,Chicago,11,815.21
SAL-2024-10-01-MOR-001-HOU,2024-10-01,sale,MOR-001,Houston,10,815.21
PUR-2024-10-01-MOR-001-HOU,2024-10-01,purchase,MOR-001,Houston,9,815.21
SAL-2024-10-01-MOR-001-PIT,2024-10-01,sale,MOR-001,Pittsburgh,7,815.21
PUR-2024-10-01-MOR-001-PIT,2024-10-01,purchase,MOR-001,Pittsburgh,6,815.21
SAL-2024-10-01-MOR-002-CHI,2024-10-01,sale,MOR-002,Chicago,24,836.57
PUR-2024-10-01-MOR-002-CHI,2024-10-01,purchase,MOR-002,Chicago,25,836.57
SAL-2024-10-01-MOR-002-HOU,2024-10-01,sale,MOR-002,Houston,21,836.57
PUR-2024-10-01-MOR-002-HOU,2024-10-01,purchase,MOR-002,Houston,19,836.57
SAL-2024-10-01-MOR-002-PIT,2024-10-01,sale,MOR-002,Pittsburgh,16,836.57
PUR-2024-10-01-MOR-002-PIT,2024-10-01,purchase,MOR-002,Pittsburgh,15,836.57
SAL-2024-10-01-MOR-003-CHI,2024-10-01,sale,MOR-003,Chicago,21,549.69
PUR-2024-10-01-MOR-003-CHI,2024-10-01,purchase,MOR-003,Chicago,22,549.69
SAL-2024-10-01-MOR-003-HOU,2024-10-01,sale,MOR-003,Houston,16,549.69
PUR-2024-10-01-MOR-003-HOU,2024-10-01,purchase,MOR-003,Houston,13,549.69
SAL-2024-10-01-MOR-003-PIT,2024-10-01,sale,MOR-003,Pittsburgh,11,549.69
PUR-2024-10-01-MOR-003-PIT,2024-10-01,purchase,MOR-003,Pittsburgh,13,549.69
SAL-2024-10-01-MOR-004-CHI,2024-10-01,sale,MOR-004,Chicago,13,611.7
PUR-2024-10-01-MOR-004-CHI,2024-10-01,purchase,MOR-004,Chicago,16,611.7
SAL-2024-10-01-MOR-004-HOU,2024-10-01,sale,MOR-004,Houston,11,611.7
PUR-2024-10-01-MOR-004-HOU,2024-10-01,purchase,MOR-004,Houston,12,611.7
SAL-2024-10-01-MOR-004-PIT,2024-10-01,sale,MOR-004,Pittsburgh,9,611.7
PUR-2024-10-01-MOR-004-PIT,2024-10-01,purchase,MOR-004,Pittsburgh,8,611.7
SAL-2024-10-01-MOR-005-CHI,2024-10-01,sale,MOR-005,Chicago,9,806.99
PUR-2024-10-01-MOR-005-CHI,2024-10-01,purchase,MOR-005,Chicago,9,806.99
SAL-2024-10-01-MOR-005-HOU,2024-10-01,sale,MOR-005,Houston,7,806.99
PUR-2024-10-01-MOR-005-HOU,2024-10-01,purchase,MOR-005,Houston,7,806.99
SAL-2024-10-01-MOR-005-PIT,2024-10-01,sale,MOR-005,Pittsburgh,6,806.99
PUR-2024-10-01-MOR-005-PIT,2024-10-01,purchase,MOR-005,Pittsburgh,5,806.99
SAL-2024-10-01-INS-001-CHI,2024-10-01,sale,INS-001,Chicago,91,8.01
PUR-2024-10-01-INS-001-CHI,2024-10-01,purchase,INS-001,Chicago,99,8.01
SAL-2024-10-01-INS-001-HOU,2024-10-01,sale,INS-001,Houston,66,8.01
PUR-2024-10-01-INS-001-HOU,2024-10-01,purchase,INS-001,Houston,62,8.01
SAL-2024-10-01-INS-001-PIT,2024-10-01,sale,INS-001,Pittsburgh,40,8.01
PUR-2024-10-01-INS-001-PIT,2024-10-01,purchase,INS-001,Pittsburgh,54,8.01
SAL-2024-10-01-INS-002-CHI,2024-10-01,sale,INS-002,Chicago,70,15.77
PUR-2024-10-01-INS-002-CHI,2024-10-01,purchase,INS-002,Chicago,86,15.77
SAL-2024-10-01-INS-002-HOU,2024-10-01,sale,INS-002,Houston,61,15.77
PUR-2024-10-01-INS-002-HOU,2024-10-01,purchase,INS-002,Houston,52,15.77
SAL-2024-10-01-INS-002-PIT,2024-10-01,sale,INS-002,Pittsburgh,43,15.77
PUR-2024-10-01-INS-002-PIT,2024-10-01,purchase,INS-002,Pittsburgh,60,15.77
SAL-2024-10-01-INS-003-CHI,2024-10-01,sale,INS-003,Chicago,72,7.69
PUR-2024-10-01-INS-003-CHI,2024-10-01,purchase,INS-003,Chicago,79,7.69
SAL-2024-10-01-INS-003-HOU,2024-10-01,sale,INS-003,Houston,58,7.69
PUR-2024-10-01-INS-003-HOU,2024-10-01,purchase,INS-003,Houston,51,7.69
SAL-2024-10-01-INS-003-PIT,2024-10-01,sale,INS-003,Pittsburgh,38,7.69
PUR-2024-10-01-INS-003-PIT,2024-10-01,purchase,INS-003,Pittsburgh,40,7.69
SAL-2024-10-01-INS-004-CHI,2024-10-01,sale,INS-004,Chicago,70,18.22
PUR-2024-10-01-INS-004-CHI,2024-10-01,purchase,INS-004,Chicago,56,18.22
SAL-2024-10-01-INS-004-HOU,2024-10-01,sale,INS-004,Houston,56,18.22
PUR-2024-10-01-INS-004-HOU,2024-10-01,purchase,INS-004,Houston,44,18.22
SAL-2024-10-01-INS-004-PIT,2024-10-01,sale,INS-004,Pittsburgh,38,18.22
PUR-2024-10-01-INS-004-PIT,2024-10-01,purchase,INS-004,Pittsburgh,34,18.22
SAL-2024-10-01-INS-005-CHI,2024-10-01,sale,INS-005,Chicago,40,14.17
PUR-2024-10-01-INS-005-CHI,2024-10-01,purchase,INS-005,Chicago,50,14.17
SAL-2024-10-01-INS-005-HOU,2024-10-01,sale,INS-005,Houston,30,14.17
PUR-2024-10-01-INS-005-HOU,2024-10-01,purchase,INS-005,Houston,26,14.17
SAL-2024-10-01-INS-005-PIT,2024-10-01,sale,INS-005,Pittsburgh,21,14.17
PUR-2024-10-01-INS-005-PIT,2024-10-01,purchase,INS-005,Pittsburgh,28,14.17
SAL-2024-11-01-MCB-001-CHI,2024-11-01,sale,MCB-001,Chicago,116,11.82
PUR-2024-11-01-MCB-001-CHI,2024-11-01,purchase,MCB-001,Chicago,128,11.82
SAL-2024-11-01-MCB-001-HOU,2024-11-01,sale,MCB-001,Houston,109,11.82
PUR-2024-11-01-MCB-001-HOU,2024-11-01,purchase,MCB-001,Houston,128,11.82
SAL-2024-11-01-MCB-001-PIT,2024-11-01,sale,MCB-001,Pittsburgh,85,11.82
PUR-2024-11-01-MCB-001-PIT,2024-11-01,purchase,MCB-001,Pittsburgh,82,11.82
SAL-2024-11-01-MCB-002-CHI,2024-11-01,sale,MCB-002,Chicago,166,10.69
PUR-2024-11-01-MCB-002-CHI,2024-11-01,purchase,MCB-002,Chicago,166,10.69
SAL-2024-11-01-MCB-002-HOU,2024-11-01,sale,MCB-002,Houston,144,10.69
PUR-2024-11-01-MCB-002-HOU,2024-11-01,purchase,MCB-002,Houston,133,10.69
SAL-2024-11-01-MCB-002-PIT,2024-11-01,sale,MCB-002,Pittsburgh,107,10.69
PUR-2024-11-01-MCB-002-PIT,2024-11-01,purchase,MCB-002,Pittsburgh,116,10.69
SAL-2024-11-01-MCB-003-CHI,2024-11-01,sale,MCB-003,Chicago,143,10.72
PUR-2024-11-01-MCB-003-CHI,2024-11-01,purchase,MCB-003,Chicago,114,10.72
SAL-2024-11-01-MCB-003-HOU,2024-11-01,sale,MCB-003,Houston,109,10.72
PUR-2024-11-01-MCB-003-HOU,2024-11-01,purchase,MCB-003,Houston,93,10.72
SAL-2024-11-01-MCB-003-PIT,2024-11-01,sale,MCB-003,Pittsburgh,71,10.72
PUR-2024-11-01-MCB-003-PIT,2024-11-01,purchase,MCB-003,Pittsburgh,65,10.72
SAL-2024-11-01-MCB-004-CHI,2024-11-01,sale,MCB-004,Chicago,153,12.11
PUR-2024-11-01-MCB-004-CHI,2024-11-01,purchase,MCB-004,Chicago,148,12.11
SAL-2024-11-01-MCB-004-HOU,2024-11-01,sale,MCB-004,Houston,95,12.11
PUR-2024-11-01-MCB-004-HOU,2024-11-01,purchase,MCB-004,Houston,96,12.11
SAL-2024-11-01-MCB-004-PIT,2024-11-01,sale,MCB-004,Pittsburgh,71,12.11
PUR-2024-11-01-MCB-004-PIT,2024-11-01,purchase,MCB-004,Pittsburgh,88,12.11
SAL-2024-11-01-MCB-005-CHI,2024-11-01,sale,MCB-005,Chicago,132,12.46
PUR-2024-11-01-MCB-005-CHI,2024-11-01,purchase,MCB-005,Chicago,111,12.46
SAL-2024-11-01-MCB-005-HOU,2024-11-01,sale,MCB-005,Houston,96,12.46
PUR-2024-11-01-MCB-005-HOU,2024-11-01,purchase,MCB-005,Houston,93,12.46
SAL-2024-11-01-MCB-005-PIT,2024-11-01,sale,MCB-005,Pittsburgh,80,12.46
